state,district,year,nitrate,sdp,gini index
madhya pradesh,chhindwara,2007,48.880951,119958.0,0.44
madhya pradesh,chhindwara,2008,35.836666,135124.0,0.44
madhya pradesh,chhindwara,2009,62.836113,147933.0,0.44
madhya pradesh,chhindwara,2010,71.092003,155701.0,0.44
madhya pradesh,chhindwara,2011,48.688889,282371.0,0.44
madhya pradesh,chhindwara,2012,75.566666,306853.0,0.44
madhya pradesh,chhindwara,2013,65.724998,322598.0,0.44
madhya pradesh,chhindwara,2014,48.972221,339247.0,0.44
madhya pradesh,chhindwara,2015,35.836666,370716.0,0.44
madhya pradesh,chhindwara,2016,28.216217,419465.0,0.44
madhya pradesh,chhindwara,2017,52.972973,441956.0,0.44
madhya pradesh,chhindwara,2018,46.432434,482361.0,0.44
karnataka,chikkaballapura,2000,35.836666,91136.0,
karnataka,chikkaballapura,2001,86.519997,92788.0,
karnataka,chikkaballapura,2002,81.823532,97765.0,
karnataka,chikkaballapura,2003,57.888889,99669.0,
karnataka,chikkaballapura,2004,17.428572,148729.0,
karnataka,chikkaballapura,2005,35.836666,164031.0,
karnataka,chikkaballapura,2006,51.1875,181086.0,
karnataka,chikkaballapura,2007,52.057144,203810.0,
karnataka,chikkaballapura,2008,35.836666,218309.0,
karnataka,chikkaballapura,2009,100.42857,218363.0,
karnataka,chikkaballapura,2010,58.57143,240817.0,
karnataka,chikkaballapura,2011,35.836666,554952.0,
karnataka,chikkaballapura,2012,61.142857,593192.0,
karnataka,chikkaballapura,2013,44.435715,646787.0,
karnataka,chikkaballapura,2014,24.923077,671283.0,
karnataka,chikkaballapura,2015,20.0,749952.0,
karnataka,chikkaballapura,2016,50.903847,851394.0,
karnataka,chikkaballapura,2017,30.736841,915642.0,
karnataka,chikkaballapura,2018,46.254887,974815.0,
karnataka,chikkamagaluru,2000,35.836666,91136.0,
karnataka,chikkamagaluru,2001,11.3425,92788.0,
karnataka,chikkamagaluru,2002,31.720833,97765.0,
karnataka,chikkamagaluru,2003,36.141178,99669.0,
karnataka,chikkamagaluru,2004,19.733334,148729.0,
karnataka,chikkamagaluru,2005,35.836666,164031.0,
karnataka,chikkamagaluru,2006,17.866667,181086.0,
karnataka,chikkamagaluru,2007,35.836666,203810.0,
karnataka,chikkamagaluru,2008,35.836666,218309.0,
karnataka,chikkamagaluru,2009,29.251724,218363.0,
karnataka,chikkamagaluru,2010,28.957693,240817.0,
karnataka,chikkamagaluru,2011,37.945946,554952.0,
karnataka,chikkamagaluru,2012,40.109375,593192.0,
karnataka,chikkamagaluru,2013,23.700001,646787.0,
karnataka,chikkamagaluru,2014,21.475471,671283.0,
karnataka,chikkamagaluru,2015,35.836666,749952.0,
karnataka,chikkamagaluru,2016,28.481817,851394.0,
karnataka,chikkamagaluru,2017,25.831326,915642.0,
karnataka,chikkamagaluru,2018,40.950001,974815.0,
assam,chirang,2000,35.836666,32821.0,0.2
assam,chirang,2001,35.836666,33668.0,0.2
assam,chirang,2002,35.836666,35708.0,0.2
assam,chirang,2003,35.836666,37905.0,0.2
assam,chirang,2004,35.836666,47181.0,0.2
assam,chirang,2005,35.836666,48602.0,0.2
assam,chirang,2006,35.836666,50797.0,0.2
assam,chirang,2007,35.836666,52968.0,0.2
assam,chirang,2008,35.836666,56123.0,0.2
assam,chirang,2009,35.836666,61294.0,0.2
assam,chirang,2010,35.836666,64310.0,0.2
assam,chirang,2011,35.836666,129354.0,0.2
assam,chirang,2012,35.836666,132518.0,0.2
assam,chirang,2013,35.836666,138725.0,0.2
assam,chirang,2014,35.836666,146425.0,0.2
assam,chirang,2015,10.4,167629.0,0.2
assam,chirang,2016,2.3499999,179632.0,0.2
assam,chirang,2017,35.836666,195262.0,0.2
assam,chirang,2018,35.836666,204627.0,0.2
karnataka,chitradurga,2000,35.836666,91136.0,0.21
karnataka,chitradurga,2001,133.23334,92788.0,0.21
karnataka,chitradurga,2002,100.35172,97765.0,0.21
karnataka,chitradurga,2003,79.599998,99669.0,0.21
karnataka,chitradurga,2004,126.58334,148729.0,0.21
karnataka,chitradurga,2005,40.1875,164031.0,0.21
karnataka,chitradurga,2006,54.049999,181086.0,0.21
karnataka,chitradurga,2007,35.836666,203810.0,0.21
karnataka,chitradurga,2008,35.836666,218309.0,0.21
karnataka,chitradurga,2009,35.836666,218363.0,0.21
karnataka,chitradurga,2010,66.900002,240817.0,0.21
karnataka,chitradurga,2011,35.836666,554952.0,0.21
karnataka,chitradurga,2012,63.272728,593192.0,0.21
karnataka,chitradurga,2013,71.569641,646787.0,0.21
karnataka,chitradurga,2014,53.95652,671283.0,0.21
karnataka,chitradurga,2015,35.836666,749952.0,0.21
karnataka,chitradurga,2016,67.015656,851394.0,0.21
karnataka,chitradurga,2017,43.086956,915642.0,0.21
karnataka,chitradurga,2018,86.361,974815.0,0.21
uttar pradesh,chitrakoot,2000,74.0,160015.0,0.17
uttar pradesh,chitrakoot,2001,35.836666,162926.0,0.17
uttar pradesh,chitrakoot,2002,89.333336,168198.0,0.17
uttar pradesh,chitrakoot,2003,35.836666,177054.0,0.17
uttar pradesh,chitrakoot,2004,31.333334,231029.0,0.17
uttar pradesh,chitrakoot,2005,35.836666,244514.0,0.17
uttar pradesh,chitrakoot,2006,35.836666,263935.0,0.17
uttar pradesh,chitrakoot,2007,35.836666,280851.0,0.17
uttar pradesh,chitrakoot,2008,35.836666,302192.0,0.17
uttar pradesh,chitrakoot,2009,35.836666,320989.0,0.17
uttar pradesh,chitrakoot,2010,35.836666,346621.0,0.17
uttar pradesh,chitrakoot,2011,35.836666,645132.0,0.17
uttar pradesh,chitrakoot,2012,35.836666,673552.0,0.17
uttar pradesh,chitrakoot,2013,35.836666,707469.0,0.17
uttar pradesh,chitrakoot,2014,35.836666,729686.0,0.17
uttar pradesh,chitrakoot,2015,35.836666,792049.0,0.17
uttar pradesh,chitrakoot,2016,81.800003,888453.0,0.17
uttar pradesh,chitrakoot,2017,35.836666,922458.0,0.17
uttar pradesh,chitrakoot,2018,51.25,949184.0,0.17
rajasthan,chittaurgarh,2000,66.0,71764.0,0.3
rajasthan,chittaurgarh,2001,31.0,79936.0,0.3
rajasthan,chittaurgarh,2002,35.836666,70333.0,0.3
rajasthan,chittaurgarh,2003,35.836666,92712.0,0.3
rajasthan,chittaurgarh,2004,171.0,112636.0,0.3
rajasthan,chittaurgarh,2005,35.836666,120202.0,0.3
rajasthan,chittaurgarh,2006,110.0,134350.0,0.3
rajasthan,chittaurgarh,2007,35.836666,140471.0,0.3
rajasthan,chittaurgarh,2008,31.5,152284.0,0.3
rajasthan,chittaurgarh,2009,31.0,161159.0,0.3
rajasthan,chittaurgarh,2010,150.0,185366.0,0.3
rajasthan,chittaurgarh,2011,71.333336,395331.0,0.3
rajasthan,chittaurgarh,2012,5.8000002,409802.0,0.3
rajasthan,chittaurgarh,2013,138.0,434292.0,0.3
rajasthan,chittaurgarh,2014,130.0,465408.0,0.3
rajasthan,chittaurgarh,2015,35.836666,501922.0,0.3
rajasthan,chittaurgarh,2016,47.5,529650.0,0.3
rajasthan,chittaurgarh,2017,187.0,557618.0,0.3
rajasthan,chittaurgarh,2018,41.0,568102.0,0.3
andhra pradesh,chittoor,2000,68.19091,126035.0,0.31
andhra pradesh,chittoor,2001,35.836666,131750.0,0.31
andhra pradesh,chittoor,2002,85.18763,134749.0,0.31
andhra pradesh,chittoor,2003,35.836666,147950.0,0.31
andhra pradesh,chittoor,2004,85.844444,121388.0,0.31
andhra pradesh,chittoor,2005,56.227272,128150.0,0.31
andhra pradesh,chittoor,2006,97.235291,141610.0,0.31
andhra pradesh,chittoor,2007,89.002777,159270.0,0.31
andhra pradesh,chittoor,2008,73.577774,163341.0,0.31
andhra pradesh,chittoor,2009,62.20414,174401.0,0.31
andhra pradesh,chittoor,2010,76.53611,186041.0,0.31
andhra pradesh,chittoor,2011,64.347824,339996.0,0.31
andhra pradesh,chittoor,2012,50.060608,341335.0,0.31
andhra pradesh,chittoor,2013,39.64875,360239.0,0.31
andhra pradesh,chittoor,2014,30.0,397064.0,0.31
andhra pradesh,chittoor,2015,24.4,446997.0,0.31
andhra pradesh,chittoor,2016,81.354164,477566.0,0.31
andhra pradesh,chittoor,2017,31.433332,526626.0,0.31
andhra pradesh,chittoor,2018,25.299999,558862.0,0.31
rajasthan,chittorgarh,2000,149.14999,71764.0,
rajasthan,chittorgarh,2001,58.753334,79936.0,
rajasthan,chittorgarh,2002,65.916664,70333.0,
rajasthan,chittorgarh,2003,41.0,92712.0,
rajasthan,chittorgarh,2004,47.125,112636.0,
rajasthan,chittorgarh,2005,26.450001,120202.0,
rajasthan,chittorgarh,2006,138.78636,134350.0,
rajasthan,chittorgarh,2007,48.478748,140471.0,
rajasthan,chittorgarh,2008,186.09,152284.0,
rajasthan,chittorgarh,2009,62.82143,161159.0,
rajasthan,chittorgarh,2010,16.732,185366.0,
rajasthan,chittorgarh,2011,75.5,395331.0,
rajasthan,chittorgarh,2012,82.616096,409802.0,
rajasthan,chittorgarh,2013,248.89999,434292.0,
rajasthan,chittorgarh,2014,86.92308,465408.0,
rajasthan,chittorgarh,2015,129.16429,501922.0,
rajasthan,chittorgarh,2016,35.410835,529650.0,
rajasthan,chittorgarh,2017,63.0,557618.0,
rajasthan,chittorgarh,2018,27.844299,568102.0,
rajasthan,churu,2000,252.33749,71764.0,0.21
rajasthan,churu,2001,346.1579,79936.0,0.21
rajasthan,churu,2002,205.75,70333.0,0.21
rajasthan,churu,2003,35.836666,92712.0,0.21
rajasthan,churu,2004,204.22223,112636.0,0.21
rajasthan,churu,2005,200.55556,120202.0,0.21
rajasthan,churu,2006,279.90909,134350.0,0.21
rajasthan,churu,2007,267.16251,140471.0,0.21
rajasthan,churu,2008,155.05882,152284.0,0.21
rajasthan,churu,2009,345.3125,161159.0,0.21
rajasthan,churu,2010,320.0,185366.0,0.21
rajasthan,churu,2011,106.81842,395331.0,0.21
rajasthan,churu,2012,227.0,409802.0,0.21
rajasthan,churu,2013,261.64706,434292.0,0.21
rajasthan,churu,2014,322.66666,465408.0,0.21
rajasthan,churu,2015,127.82941,501922.0,0.21
rajasthan,churu,2016,186.14285,529650.0,0.21
rajasthan,churu,2017,225.05304,557618.0,0.21
rajasthan,churu,2018,151.786,568102.0,0.21
tamilnadu,coimbatore,2000,35.212502,126349.0,
tamilnadu,coimbatore,2001,74.882355,123901.0,
tamilnadu,coimbatore,2002,120.69231,124521.0,
tamilnadu,coimbatore,2003,35.836666,132281.0,
tamilnadu,coimbatore,2004,139.5,193645.0,
tamilnadu,coimbatore,2005,108.25,221588.0,
tamilnadu,coimbatore,2006,150.23077,256286.0,
tamilnadu,coimbatore,2007,86.333336,272340.0,
tamilnadu,coimbatore,2008,35.836666,286744.0,
tamilnadu,coimbatore,2009,87.64286,316760.0,
tamilnadu,coimbatore,2010,65.214287,359961.0,
tamilnadu,coimbatore,2011,40.81818,674478.0,
tamilnadu,coimbatore,2012,113.1,709343.0,
tamilnadu,coimbatore,2013,101.07692,750416.0,
tamilnadu,coimbatore,2014,69.209091,791915.0,
tamilnadu,coimbatore,2015,30.333334,862437.0,
tamilnadu,coimbatore,2016,71.692307,922084.0,
tamilnadu,coimbatore,2017,38.150002,1000308.0,
tamilnadu,coimbatore,2018,90.17971,1071602.0,
west bengal,coochbehar,2000,8.875,129691.0,
west bengal,coochbehar,2001,11.0875,139057.0,
west bengal,coochbehar,2002,0.15000001,143931.0,
west bengal,coochbehar,2003,35.836666,152388.0,
west bengal,coochbehar,2004,35.836666,190029.0,
west bengal,coochbehar,2005,35.836666,201994.0,
west bengal,coochbehar,2006,1.8674999,217849.0,
west bengal,coochbehar,2007,2.2,234798.0,
west bengal,coochbehar,2008,1.9433334,244262.0,
west bengal,coochbehar,2009,4.1168423,263230.0,
west bengal,coochbehar,2010,35.836666,279191.0,
west bengal,coochbehar,2011,35.836666,473205.0,
west bengal,coochbehar,2012,35.836666,492901.0,
west bengal,coochbehar,2013,9.2764702,503952.0,
west bengal,coochbehar,2014,35.836666,515702.0,
west bengal,coochbehar,2015,35.836666,546988.0,
west bengal,coochbehar,2016,11.6,584911.0,
west bengal,coochbehar,2017,17.9464,623787.0,
west bengal,coochbehar,2018,22.136843,659288.0,
tamilnadu,cuddalore,2000,18.5375,126349.0,0.27
tamilnadu,cuddalore,2001,16.536667,123901.0,0.27
tamilnadu,cuddalore,2002,30.444445,124521.0,0.27
tamilnadu,cuddalore,2003,35.836666,132281.0,0.27
tamilnadu,cuddalore,2004,11.1,193645.0,0.27
tamilnadu,cuddalore,2005,46.049999,221588.0,0.27
tamilnadu,cuddalore,2006,55.363636,256286.0,0.27
tamilnadu,cuddalore,2007,23.416666,272340.0,0.27
tamilnadu,cuddalore,2008,35.836666,286744.0,0.27
tamilnadu,cuddalore,2009,9.363636,316760.0,0.27
tamilnadu,cuddalore,2010,17.636364,359961.0,0.27
tamilnadu,cuddalore,2011,52.777779,674478.0,0.27
tamilnadu,cuddalore,2012,48.875,709343.0,0.27
tamilnadu,cuddalore,2013,68.833336,750416.0,0.27
tamilnadu,cuddalore,2014,30.911112,791915.0,0.27
tamilnadu,cuddalore,2015,33.222221,862437.0,0.27
tamilnadu,cuddalore,2016,21.608696,922084.0,0.27
tamilnadu,cuddalore,2017,17.427999,1000308.0,0.27
tamilnadu,cuddalore,2018,42.453808,1071602.0,0.27
odisha,cuttack,2000,21.875999,37386.0,0.29
odisha,cuttack,2001,35.836666,39662.0,0.29
odisha,cuttack,2002,32.517857,39377.0,0.29
odisha,cuttack,2003,10.873684,45127.0,0.29
odisha,cuttack,2004,28.255882,67987.0,0.29
odisha,cuttack,2005,35.836666,71005.0,0.29
odisha,cuttack,2006,35.836666,79845.0,0.29
odisha,cuttack,2007,35.836666,86692.0,0.29
odisha,cuttack,2008,35.836666,93207.0,0.29
odisha,cuttack,2009,35.836666,93957.0,0.29
odisha,cuttack,2010,35.836666,99880.0,0.29
odisha,cuttack,2011,35.836666,204226.0,0.29
odisha,cuttack,2012,35.836666,216301.0,0.29
odisha,cuttack,2013,35.836666,233122.0,0.29
odisha,cuttack,2014,35.836666,235931.0,0.29
odisha,cuttack,2015,35.836666,253192.0,0.29
odisha,cuttack,2016,35.836666,293348.0,0.29
odisha,cuttack,2017,35.836666,316192.0,0.29
odisha,cuttack,2018,0.0,338339.0,0.29
karnataka,dakshina kannada,2000,35.836666,91136.0,0.44
karnataka,dakshina kannada,2001,11.3375,92788.0,0.44
karnataka,dakshina kannada,2002,8.4905262,97765.0,0.44
karnataka,dakshina kannada,2003,7.4296298,99669.0,0.44
karnataka,dakshina kannada,2004,6.0074072,148729.0,0.44
karnataka,dakshina kannada,2005,35.836666,164031.0,0.44
karnataka,dakshina kannada,2006,8.0,181086.0,0.44
karnataka,dakshina kannada,2007,7.3600001,203810.0,0.44
karnataka,dakshina kannada,2008,35.836666,218309.0,0.44
karnataka,dakshina kannada,2009,8.2454548,218363.0,0.44
karnataka,dakshina kannada,2010,15.04,240817.0,0.44
karnataka,dakshina kannada,2011,35.836666,554952.0,0.44
karnataka,dakshina kannada,2012,7.2173915,593192.0,0.44
karnataka,dakshina kannada,2013,4.2851853,646787.0,0.44
karnataka,dakshina kannada,2014,2.943718,671283.0,0.44
karnataka,dakshina kannada,2015,35.836666,749952.0,0.44
karnataka,dakshina kannada,2016,3.2438095,851394.0,0.44
karnataka,dakshina kannada,2017,5.8510637,915642.0,0.44
karnataka,dakshina kannada,2018,10.802857,974815.0,0.44
madhya pradesh,damoh,2000,56.53846,66750.0,0.23
madhya pradesh,damoh,2001,41.154285,71525.0,0.23
madhya pradesh,damoh,2002,42.916668,67795.0,0.23
madhya pradesh,damoh,2003,35.836666,75400.0,0.23
madhya pradesh,damoh,2004,49.466667,99940.0,0.23
madhya pradesh,damoh,2005,53.400002,104975.0,0.23
madhya pradesh,damoh,2006,35.836666,114545.0,0.23
madhya pradesh,damoh,2007,33.904762,119958.0,0.23
madhya pradesh,damoh,2008,4.0,135124.0,0.23
madhya pradesh,damoh,2009,28.866667,147933.0,0.23
madhya pradesh,damoh,2010,54.799999,155701.0,0.23
madhya pradesh,damoh,2011,26.666666,282371.0,0.23
madhya pradesh,damoh,2012,41.733334,306853.0,0.23
madhya pradesh,damoh,2013,36.714287,322598.0,0.23
madhya pradesh,damoh,2014,38.3125,339247.0,0.23
madhya pradesh,damoh,2015,39.07143,370716.0,0.23
madhya pradesh,damoh,2016,32.105263,419465.0,0.23
madhya pradesh,damoh,2017,27.473684,441956.0,0.23
madhya pradesh,damoh,2018,39.526318,482361.0,0.23
chhattisgarh,dantewada,2000,35.836666,22372.0,
chhattisgarh,dantewada,2001,35.836666,25503.0,
chhattisgarh,dantewada,2002,35.836666,25072.0,
chhattisgarh,dantewada,2003,35.836666,29782.0,
chhattisgarh,dantewada,2004,18.818182,41387.0,
chhattisgarh,dantewada,2005,15.75,42063.0,
chhattisgarh,dantewada,2006,35.836666,50065.0,
chhattisgarh,dantewada,2007,8.8000002,54112.0,
chhattisgarh,dantewada,2008,5.4000001,57662.0,
chhattisgarh,dantewada,2009,17.933332,59263.0,
chhattisgarh,dantewada,2010,35.836666,64977.0,
chhattisgarh,dantewada,2011,35.836666,142273.0,
chhattisgarh,dantewada,2012,35.836666,148760.0,
chhattisgarh,dantewada,2013,35.836666,163494.0,
chhattisgarh,dantewada,2014,35.836666,165354.0,
chhattisgarh,dantewada,2015,35.836666,168879.0,
chhattisgarh,dantewada,2016,35.836666,187541.0,
chhattisgarh,dantewada,2017,35.836666,194073.0,
chhattisgarh,dantewada,2018,35.836666,209211.0,
bihar,darbhanga,2000,35.836666,53656.0,0.2
bihar,darbhanga,2001,35.836666,50579.0,0.2
bihar,darbhanga,2002,35.836666,56975.0,0.2
bihar,darbhanga,2003,35.836666,53301.0,0.2
bihar,darbhanga,2004,35.836666,70167.0,0.2
bihar,darbhanga,2005,35.836666,68419.0,0.2
bihar,darbhanga,2006,35.836666,80260.0,0.2
bihar,darbhanga,2007,40.0,84415.0,0.2
bihar,darbhanga,2008,35.836666,97284.0,0.2
bihar,darbhanga,2009,35.836666,101938.0,0.2
bihar,darbhanga,2010,35.836666,117503.0,0.2
bihar,darbhanga,2011,35.836666,228497.0,0.2
bihar,darbhanga,2012,35.836666,236933.0,0.2
bihar,darbhanga,2013,3.9625001,246915.0,0.2
bihar,darbhanga,2014,35.836666,255739.0,0.2
bihar,darbhanga,2015,35.836666,269200.0,0.2
bihar,darbhanga,2016,13.165,289265.0,0.2
bihar,darbhanga,2017,35.836666,312605.0,0.2
bihar,darbhanga,2018,35.836666,345545.0,0.2
west bengal,darjeeling,2000,5.6333332,129691.0,0.28
west bengal,darjeeling,2001,9.0,139057.0,0.28
west bengal,darjeeling,2002,11.05,143931.0,0.28
west bengal,darjeeling,2003,35.836666,152388.0,0.28
west bengal,darjeeling,2004,3.7272727,190029.0,0.28
west bengal,darjeeling,2005,2.7,201994.0,0.28
west bengal,darjeeling,2006,20.0,217849.0,0.28
west bengal,darjeeling,2007,15.18,234798.0,0.28
west bengal,darjeeling,2008,22.221111,244262.0,0.28
west bengal,darjeeling,2009,2.6231251,263230.0,0.28
west bengal,darjeeling,2010,35.836666,279191.0,0.28
west bengal,darjeeling,2011,35.836666,473205.0,0.28
west bengal,darjeeling,2012,3.5,492901.0,0.28
west bengal,darjeeling,2013,24.624001,503952.0,0.28
west bengal,darjeeling,2014,35.836666,515702.0,0.28
west bengal,darjeeling,2015,35.836666,546988.0,0.28
west bengal,darjeeling,2016,2.75,584911.0,0.28
west bengal,darjeeling,2017,18.5165,623787.0,0.28
west bengal,darjeeling,2018,7.0142856,659288.0,0.28
assam,darrang,2000,35.836666,32821.0,0.22
assam,darrang,2001,35.836666,33668.0,0.22
assam,darrang,2002,35.836666,35708.0,0.22
assam,darrang,2003,35.836666,37905.0,0.22
assam,darrang,2004,35.836666,47181.0,0.22
assam,darrang,2005,35.836666,48602.0,0.22
assam,darrang,2006,35.836666,50797.0,0.22
assam,darrang,2007,35.836666,52968.0,0.22
assam,darrang,2008,35.836666,56123.0,0.22
assam,darrang,2009,35.836666,61294.0,0.22
assam,darrang,2010,35.836666,64310.0,0.22
assam,darrang,2011,35.836666,129354.0,0.22
assam,darrang,2012,35.836666,132518.0,0.22
assam,darrang,2013,35.836666,138725.0,0.22
assam,darrang,2014,1.0,146425.0,0.22
assam,darrang,2015,3.5,167629.0,0.22
assam,darrang,2016,5.7384615,179632.0,0.22
assam,darrang,2017,35.836666,195262.0,0.22
assam,darrang,2018,5.7090998,204627.0,0.22
madhya pradesh,datia,2000,27.666666,66750.0,0.23
madhya pradesh,datia,2001,25.200001,71525.0,0.23
madhya pradesh,datia,2002,9.3999996,67795.0,0.23
madhya pradesh,datia,2003,35.836666,75400.0,0.23
madhya pradesh,datia,2004,33.285713,99940.0,0.23
madhya pradesh,datia,2005,33.5,104975.0,0.23
madhya pradesh,datia,2006,35.836666,114545.0,0.23
madhya pradesh,datia,2007,42.285713,119958.0,0.23
madhya pradesh,datia,2008,35.349998,135124.0,0.23
madhya pradesh,datia,2009,67.314285,147933.0,0.23
madhya pradesh,datia,2010,37.666668,155701.0,0.23
madhya pradesh,datia,2011,26.233334,282371.0,0.23
madhya pradesh,datia,2012,21.228571,306853.0,0.23
madhya pradesh,datia,2013,26.666666,322598.0,0.23
madhya pradesh,datia,2014,52.544445,339247.0,0.23
madhya pradesh,datia,2015,34.25,370716.0,0.23
madhya pradesh,datia,2016,42.0,419465.0,0.23
madhya pradesh,datia,2017,56.454544,441956.0,0.23
madhya pradesh,datia,2018,27.333334,482361.0,0.23
rajasthan,dausa,2000,12.317143,71764.0,0.22
rajasthan,dausa,2001,56.830769,79936.0,0.22
rajasthan,dausa,2002,68.754997,70333.0,0.22
rajasthan,dausa,2003,35.836666,92712.0,0.22
rajasthan,dausa,2004,72.684212,112636.0,0.22
rajasthan,dausa,2005,15.68,120202.0,0.22
rajasthan,dausa,2006,65.422935,134350.0,0.22
rajasthan,dausa,2007,24.006924,140471.0,0.22
rajasthan,dausa,2008,66.0,152284.0,0.22
rajasthan,dausa,2009,53.816357,161159.0,0.22
rajasthan,dausa,2010,61.112499,185366.0,0.22
rajasthan,dausa,2011,24.19375,395331.0,0.22
rajasthan,dausa,2012,21.365534,409802.0,0.22
rajasthan,dausa,2013,20.5,434292.0,0.22
rajasthan,dausa,2014,91.389999,465408.0,0.22
rajasthan,dausa,2015,34.299999,501922.0,0.22
rajasthan,dausa,2016,47.333332,529650.0,0.22
rajasthan,dausa,2017,14.4275,557618.0,0.22
rajasthan,dausa,2018,42.785713,568102.0,0.22
karnataka,davangere,2000,35.836666,91136.0,
karnataka,davangere,2001,58.444443,92788.0,
karnataka,davangere,2002,72.775002,97765.0,
karnataka,davangere,2003,75.35714,99669.0,
karnataka,davangere,2004,41.095238,148729.0,
karnataka,davangere,2005,35.836666,164031.0,
karnataka,davangere,2006,94.454544,181086.0,
karnataka,davangere,2007,35.836666,203810.0,
karnataka,davangere,2008,35.836666,218309.0,
karnataka,davangere,2009,62.384617,218363.0,
karnataka,davangere,2010,66.533333,240817.0,
karnataka,davangere,2011,5.0,554952.0,
karnataka,davangere,2012,43.533333,593192.0,
karnataka,davangere,2013,42.82143,646787.0,
karnataka,davangere,2014,6.0671854,671283.0,
karnataka,davangere,2015,35.836666,749952.0,
