state,district,year,nitrate,sdp,gini index
rajasthan,baran,2015,27.083529,501922.0,0.2
rajasthan,baran,2016,27.183626,529650.0,0.2
rajasthan,baran,2017,39.650002,557618.0,0.2
rajasthan,baran,2018,30.17647,568102.0,0.2
uttar pradesh,bareilly,2000,10.6,351083.83971582167,0.27
uttar pradesh,bareilly,2001,35.836666,357470.77254969825,0.27
uttar pradesh,bareilly,2002,35.836666,369037.9006500751,0.27
uttar pradesh,bareilly,2003,35.836666,388468.5695531362,0.27
uttar pradesh,bareilly,2004,35.836666,407921.1791392405,0.27
uttar pradesh,bareilly,2005,34.639999,431731.25103797467,0.27
uttar pradesh,bareilly,2006,35.836666,466022.3453164557,0.27
uttar pradesh,bareilly,2007,35.836666,495890.4340253165,0.27
uttar pradesh,bareilly,2008,35.836666,533571.6164050633,0.27
uttar pradesh,bareilly,2009,35.836666,566760.9320506329,0.27
uttar pradesh,bareilly,2010,35.836666,612018.6082025316,0.27
uttar pradesh,bareilly,2011,35.836666,645132.0,0.27
uttar pradesh,bareilly,2012,35.836666,673552.0,0.27
uttar pradesh,bareilly,2013,35.836666,707469.0,0.27
uttar pradesh,bareilly,2014,35.836666,729686.0,0.27
uttar pradesh,bareilly,2015,35.836666,792049.0,0.27
uttar pradesh,bareilly,2016,4.3499999,888453.0,0.27
uttar pradesh,bareilly,2017,35.836666,922458.0,0.27
uttar pradesh,bareilly,2018,28.0,949184.0,0.27
odisha,bargarh,2000,19.11923,98181.20095221567,0.24
odisha,bargarh,2001,35.836666,104158.31573762312,0.24
odisha,bargarh,2002,23.430937,103409.86331502158,0.24
odisha,bargarh,2003,13.025666,118510.2192096142,0.24
odisha,bargarh,2004,19.546154,133986.11438993324,0.24
odisha,bargarh,2005,35.836666,139933.87047902113,0.24
odisha,bargarh,2006,35.836666,157355.39593546148,0.24
odisha,bargarh,2007,35.836666,170849.19512100978,0.24
odisha,bargarh,2008,35.836666,183688.7017215425,0.24
odisha,bargarh,2009,35.836666,185166.7723202224,0.24
odisha,bargarh,2010,35.836666,196839.58852819703,0.24
odisha,bargarh,2011,35.836666,204226.0,0.24
odisha,bargarh,2012,35.836666,216301.0,0.24
odisha,bargarh,2013,35.836666,233122.0,0.24
odisha,bargarh,2014,35.836666,235931.0,0.24
odisha,bargarh,2015,35.836666,253192.0,0.24
odisha,bargarh,2016,35.836666,293348.0,0.24
odisha,bargarh,2017,35.836666,316192.0,0.24
odisha,bargarh,2018,0.0,338339.0,0.24
rajasthan,barmer,2000,146.21538,174261.4982756208,0.25
rajasthan,barmer,2001,143.98357,194105.2216453936,0.25
rajasthan,barmer,2002,129.35715,170786.6612538214,0.25
rajasthan,barmer,2003,35.836666,225128.6442802708,0.25
rajasthan,barmer,2004,123.96774,219623.783673409,0.25
rajasthan,barmer,2005,153.54697,234376.38095379013,0.25
rajasthan,barmer,2006,153.21249,261962.91892931657,0.25
rajasthan,barmer,2007,159.08461,273897.97681369574,0.25
rajasthan,barmer,2008,128.10527,296931.6051077934,0.25
rajasthan,barmer,2009,141.84935,314236.5616057293,0.25
rajasthan,barmer,2010,121.93617,361436.6835150852,0.25
rajasthan,barmer,2011,116.53367,395331.0,0.25
rajasthan,barmer,2012,89.489708,409802.0,0.25
rajasthan,barmer,2013,82.59259,434292.0,0.25
rajasthan,barmer,2014,118.59643,465408.0,0.25
rajasthan,barmer,2015,86.040337,501922.0,0.25
rajasthan,barmer,2016,83.445,529650.0,0.25
rajasthan,barmer,2017,106.25069,557618.0,0.25
rajasthan,barmer,2018,97.849998,568102.0,0.25
punjab,barnala,2000,39.011112,130870.00549422811,0.31
punjab,barnala,2001,21.75,132574.969948761,0.31
punjab,barnala,2002,42.362499,134833.06381928446,0.31
punjab,barnala,2003,35.836666,143252.23215855728,0.31
punjab,barnala,2004,169.33333,150374.55025659368,0.31
punjab,barnala,2005,20.5,157747.6323300751,0.31
punjab,barnala,2006,33.616665,174760.55643236218,0.31
punjab,barnala,2007,11.1875,189894.4098783096,0.31
punjab,barnala,2008,45.285713,200421.3967894764,0.31
punjab,barnala,2009,26.450001,213223.87539693547,0.31
punjab,barnala,2010,20.0,226995.577251856,0.31
punjab,barnala,2011,24.2125,239227.0,0.31
punjab,barnala,2012,56.549999,251813.0,0.31
punjab,barnala,2013,2.3099999,267515.0,0.31
punjab,barnala,2014,31.783333,278485.0,0.31
punjab,barnala,2015,26.383333,294895.0,0.31
punjab,barnala,2016,19.166666,315783.0,0.31
punjab,barnala,2017,13.3,335057.0,0.31
punjab,barnala,2018,14.0,353942.0,0.31
assam,barpeta,2000,35.836666,76319.67589577519,0.21
assam,barpeta,2001,35.836666,78289.23092102491,0.21
assam,barpeta,2002,35.836666,83032.90536200421,0.21
assam,barpeta,2003,35.836666,88141.65670849023,0.21
assam,barpeta,2004,35.836666,91169.23716052705,0.21
assam,barpeta,2005,35.836666,93915.07735054224,0.21
assam,barpeta,2006,35.836666,98156.54055749752,0.21
assam,barpeta,2007,35.836666,102351.6278569508,0.21
assam,barpeta,2008,35.836666,108448.12736398671,0.21
assam,barpeta,2009,35.836666,118440.20310119208,0.21
assam,barpeta,2010,0.80000001,124268.10881061218,0.21
assam,barpeta,2011,35.836666,129354.0,0.21
assam,barpeta,2012,35.836666,132518.0,0.21
assam,barpeta,2013,1.1,138725.0,0.21
assam,barpeta,2014,35.836666,146425.0,0.21
assam,barpeta,2015,1.6,167629.0,0.21
assam,barpeta,2016,5.7249999,179632.0,0.21
assam,barpeta,2017,35.836666,195262.0,0.21
assam,barpeta,2018,1.7673001,204627.0,0.21
madhya pradesh,barwani,2000,11.857142,142623.92245088037,0.24
madhya pradesh,barwani,2001,24.6,152826.6075400632,0.24
madhya pradesh,barwani,2002,38.25,144856.76138662823,0.24
madhya pradesh,barwani,2003,35.836666,161106.27345013304,0.24
madhya pradesh,barwani,2004,32.166668,166392.43950471698,0.24
madhya pradesh,barwani,2005,35.836666,174775.328567217,0.24
madhya pradesh,barwani,2006,34.75,190708.6450176887,0.24
madhya pradesh,barwani,2007,74.349998,199720.8751061321,0.24
madhya pradesh,barwani,2008,41.444443,224971.1026179245,0.24
madhya pradesh,barwani,2009,42.222221,246297.10579599056,0.24
madhya pradesh,barwani,2010,26.285715,259230.23037146227,0.24
madhya pradesh,barwani,2011,21.616667,282371.0,0.24
madhya pradesh,barwani,2012,136.85715,306853.0,0.24
madhya pradesh,barwani,2013,92.0,322598.0,0.24
madhya pradesh,barwani,2014,49.625,339247.0,0.24
madhya pradesh,barwani,2015,71.555557,370716.0,0.24
madhya pradesh,barwani,2016,54.222221,419465.0,0.24
madhya pradesh,barwani,2017,84.777779,441956.0,0.24
madhya pradesh,barwani,2018,82.222221,482361.0,0.24
chhattisgarh,bastar,2000,35.836666,60613.02944903384,0.27
chhattisgarh,bastar,2001,35.836666,69095.92750038933,0.27
chhattisgarh,bastar,2002,35.836666,67928.20822216057,0.27
chhattisgarh,bastar,2003,35.836666,80689.13119305942,0.27
chhattisgarh,bastar,2004,15.833333,85010.50532014725,0.27
chhattisgarh,bastar,2005,13.230769,86399.03557352198,0.27
chhattisgarh,bastar,2006,8.9222221,102835.45434201976,0.27
chhattisgarh,bastar,2007,10.095238,111148.14951274091,0.27
chhattisgarh,bastar,2008,11.46,118439.98738179456,0.27
chhattisgarh,bastar,2009,12.06,121728.50355879591,0.27
chhattisgarh,bastar,2010,35.836666,133465.28146971774,0.27
chhattisgarh,bastar,2011,14.111111,142273.0,0.27
chhattisgarh,bastar,2012,14.75,148760.0,0.27
chhattisgarh,bastar,2013,35.836666,163494.0,0.27
chhattisgarh,bastar,2014,35.836666,165354.0,0.27
chhattisgarh,bastar,2015,35.836666,168879.0,0.27
chhattisgarh,bastar,2016,35.836666,187541.0,0.27
chhattisgarh,bastar,2017,35.836666,194073.0,0.27
chhattisgarh,bastar,2018,0.0,209211.0,0.27
uttar pradesh,basti,2000,17.299999,351083.83971582167,0.31
uttar pradesh,basti,2001,35.836666,357470.77254969825,0.31
uttar pradesh,basti,2002,35.836666,369037.9006500751,0.31
uttar pradesh,basti,2003,35.836666,388468.5695531362,0.31
uttar pradesh,basti,2004,24.0,407921.1791392405,0.31
uttar pradesh,basti,2005,39.025002,431731.25103797467,0.31
uttar pradesh,basti,2006,35.836666,466022.3453164557,0.31
uttar pradesh,basti,2007,35.836666,495890.4340253165,0.31
uttar pradesh,basti,2008,35.836666,533571.6164050633,0.31
uttar pradesh,basti,2009,35.836666,566760.9320506329,0.31
uttar pradesh,basti,2010,35.836666,612018.6082025316,0.31
uttar pradesh,basti,2011,35.836666,645132.0,0.31
uttar pradesh,basti,2012,35.836666,673552.0,0.31
uttar pradesh,basti,2013,35.836666,707469.0,0.31
uttar pradesh,basti,2014,35.836666,729686.0,0.31
uttar pradesh,basti,2015,35.836666,792049.0,0.31
uttar pradesh,basti,2016,0.77999997,888453.0,0.31
uttar pradesh,basti,2017,35.836666,922458.0,0.31
uttar pradesh,basti,2018,16.0,949184.0,0.31
punjab,bathinda,2000,71.625,130870.00549422811,0.32
punjab,bathinda,2001,88.833336,132574.969948761,0.32
punjab,bathinda,2002,138.05,134833.06381928446,0.32
punjab,bathinda,2003,35.836666,143252.23215855728,0.32
punjab,bathinda,2004,215.2,150374.55025659368,0.32
punjab,bathinda,2005,67.565216,157747.6323300751,0.32
punjab,bathinda,2006,154.35789,174760.55643236218,0.32
punjab,bathinda,2007,112.33334,189894.4098783096,0.32
punjab,bathinda,2008,87.819046,200421.3967894764,0.32
punjab,bathinda,2009,124.50318,213223.87539693547,0.32
punjab,bathinda,2010,85.217392,226995.577251856,0.32
punjab,bathinda,2011,66.795654,239227.0,0.32
punjab,bathinda,2012,58.713634,251813.0,0.32
punjab,bathinda,2013,68.257141,267515.0,0.32
punjab,bathinda,2014,113.46709,278485.0,0.32
punjab,bathinda,2015,78.706001,294895.0,0.32
punjab,bathinda,2016,59.139999,315783.0,0.32
punjab,bathinda,2017,79.890373,335057.0,0.32
punjab,bathinda,2018,42.428463,353942.0,0.32
maharashtra,beed,2000,76.565216,462182.04589375335,
maharashtra,beed,2001,62.444443,478508.99779191246,
maharashtra,beed,2002,74.04348,511507.574365965,
maharashtra,beed,2003,40.5,551013.221724762,
maharashtra,beed,2004,62.227272,599028.1154943785,
maharashtra,beed,2005,25.615385,685815.41856348,
maharashtra,beed,2006,64.31559,780279.5182740722,
maharashtra,beed,2007,91.543121,871096.2491881064,
maharashtra,beed,2008,79.022102,884779.143581586,
maharashtra,beed,2009,86.294121,970264.8556553776,
maharashtra,beed,2010,80.125,1080814.2888602451,
maharashtra,beed,2011,63.307693,1126595.0,
maharashtra,beed,2012,33.1245,1189711.0,
maharashtra,beed,2013,31.615385,1267551.0,
maharashtra,beed,2014,2.0,1345341.0,
maharashtra,beed,2015,34.875,1452513.0,
maharashtra,beed,2016,19.142857,1596121.0,
maharashtra,beed,2017,132.6207,1661065.0,
maharashtra,beed,2018,29.40909,1728578.0,
bihar,begusarai,2000,35.836666,110615.1637047949,0.21
bihar,begusarai,2001,35.836666,104271.73783034184,0.21
bihar,begusarai,2002,35.836666,117457.4875518244,0.21
bihar,begusarai,2003,35.836666,109883.30924089148,0.21
bihar,begusarai,2004,35.836666,123786.48249318644,0.21
bihar,begusarai,2005,35.836666,120702.7141776237,0.21
bihar,begusarai,2006,35.836666,141592.2454273824,0.21
bihar,begusarai,2007,35.836666,148922.3697701531,0.21
bihar,begusarai,2008,35.836666,171625.46728329768,0.21
bihar,begusarai,2009,35.836666,179835.9122150076,0.21
bihar,begusarai,2010,35.836666,207295.21074574773,0.21
bihar,begusarai,2011,35.836666,228497.0,0.21
bihar,begusarai,2012,35.836666,236933.0,0.21
bihar,begusarai,2013,19.371428,246915.0,0.21
bihar,begusarai,2014,35.836666,255739.0,0.21
bihar,begusarai,2015,35.836666,269200.0,0.21
bihar,begusarai,2016,6.6057897,289265.0,0.21
bihar,begusarai,2017,35.836666,312605.0,0.21
bihar,begusarai,2018,35.836666,345545.0,0.21
karnataka,belagavi,2000,35.836666,276258.6426431352,
karnataka,belagavi,2001,35.836666,281266.3155456815,
karnataka,belagavi,2002,35.836666,296352.99111225107,
karnataka,belagavi,2003,35.836666,302124.54632196546,
karnataka,belagavi,2004,35.836666,332758.6518626028,
karnataka,belagavi,2005,19.0,366994.563425254,
karnataka,belagavi,2006,75.0,405152.5474600871,
karnataka,belagavi,2007,35.836666,455994.0619254959,
karnataka,belagavi,2008,35.836666,488433.38238993706,
karnataka,belagavi,2009,8.0,488554.19922593125,
karnataka,belagavi,2010,36.0,538791.629511369,
karnataka,belagavi,2011,35.836666,554952.0,
karnataka,belagavi,2012,55.0,593192.0,
karnataka,belagavi,2013,73.0,646787.0,
karnataka,belagavi,2014,40.0,671283.0,
karnataka,belagavi,2015,35.836666,749952.0,
karnataka,belagavi,2016,80.5,851394.0,
karnataka,belagavi,2017,36.0,915642.0,
karnataka,belagavi,2018,73.949997,974815.0,
karnataka,belgaum,2000,234.0,276258.6426431352,0.26
karnataka,belgaum,2001,43.321739,281266.3155456815,0.26
karnataka,belgaum,2002,66.167999,296352.99111225107,0.26
karnataka,belgaum,2003,51.924999,302124.54632196546,0.26
karnataka,belgaum,2004,62.210712,332758.6518626028,0.26
karnataka,belgaum,2005,57.5,366994.563425254,0.26
karnataka,belgaum,2006,105.15417,405152.5474600871,0.26
karnataka,belgaum,2007,35.836666,455994.0619254959,0.26
karnataka,belgaum,2008,35.836666,488433.38238993706,0.26
karnataka,belgaum,2009,20.0,488554.19922593125,0.26
karnataka,belgaum,2010,58.867924,538791.629511369,0.26
karnataka,belgaum,2011,35.836666,554952.0,0.26
karnataka,belgaum,2012,57.977779,593192.0,0.26
karnataka,belgaum,2013,48.643383,646787.0,0.26
karnataka,belgaum,2014,67.349121,671283.0,0.26
karnataka,belgaum,2015,35.836666,749952.0,0.26
karnataka,belgaum,2016,48.137096,851394.0,0.26
karnataka,belgaum,2017,52.170074,915642.0,0.26
karnataka,belgaum,2018,41.021011,974815.0,0.26
karnataka,bellary,2000,35.836666,276258.6426431352,0.21
karnataka,bellary,2001,146.60001,281266.3155456815,0.21
karnataka,bellary,2002,110.0,296352.99111225107,0.21
karnataka,bellary,2003,196.80667,302124.54632196546,0.21
karnataka,bellary,2004,36.458332,332758.6518626028,0.21
karnataka,bellary,2005,22.200001,366994.563425254,0.21
karnataka,bellary,2006,137.23077,405152.5474600871,0.21
karnataka,bellary,2007,35.836666,455994.0619254959,0.21
karnataka,bellary,2008,35.836666,488433.38238993706,0.21
karnataka,bellary,2009,35.836666,488554.19922593125,0.21
karnataka,bellary,2010,150.88333,538791.629511369,0.21
karnataka,bellary,2011,35.836666,554952.0,0.21
karnataka,bellary,2012,63.200001,593192.0,0.21
karnataka,bellary,2013,138.39589,646787.0,0.21
karnataka,bellary,2014,49.050999,671283.0,0.21
karnataka,bellary,2015,35.836666,749952.0,0.21
karnataka,bellary,2016,44.324326,851394.0,0.21
karnataka,bellary,2017,52.923077,915642.0,0.21
karnataka,bellary,2018,67.80014,974815.0,0.21
madhya pradesh,betul,2000,44.213634,142623.92245088037,0.33
madhya pradesh,betul,2001,59.238094,152826.6075400632,0.33
madhya pradesh,betul,2002,30.428572,144856.76138662823,0.33
madhya pradesh,betul,2003,35.836666,161106.27345013304,0.33
madhya pradesh,betul,2004,46.157894,166392.43950471698,0.33
madhya pradesh,betul,2005,48.01889,174775.328567217,0.33
madhya pradesh,betul,2006,34.849998,190708.6450176887,0.33
madhya pradesh,betul,2007,28.25926,199720.8751061321,0.33
madhya pradesh,betul,2008,16.0,224971.1026179245,0.33
madhya pradesh,betul,2009,34.116001,246297.10579599056,0.33
madhya pradesh,betul,2010,42.013332,259230.23037146227,0.33
madhya pradesh,betul,2011,35.665218,282371.0,0.33
madhya pradesh,betul,2012,42.849998,306853.0,0.33
madhya pradesh,betul,2013,39.0,322598.0,0.33
madhya pradesh,betul,2014,35.222221,339247.0,0.33
madhya pradesh,betul,2015,35.836666,370716.0,0.33
madhya pradesh,betul,2016,31.076923,419465.0,0.33
madhya pradesh,betul,2017,27.551723,441956.0,0.33
madhya pradesh,betul,2018,59.84,482361.0,0.33
uttar pradesh,bhadohi,2000,28.0,351083.83971582167,
uttar pradesh,bhadohi,2001,35.836666,357470.77254969825,
uttar pradesh,bhadohi,2002,5.0250001,369037.9006500751,
uttar pradesh,bhadohi,2003,35.836666,388468.5695531362,
uttar pradesh,bhadohi,2004,17.1,407921.1791392405,
uttar pradesh,bhadohi,2005,35.836666,431731.25103797467,
uttar pradesh,bhadohi,2006,35.836666,466022.3453164557,
uttar pradesh,bhadohi,2007,35.836666,495890.4340253165,
uttar pradesh,bhadohi,2008,35.836666,533571.6164050633,
uttar pradesh,bhadohi,2009,35.836666,566760.9320506329,
uttar pradesh,bhadohi,2010,35.836666,612018.6082025316,
uttar pradesh,bhadohi,2011,35.836666,645132.0,
uttar pradesh,bhadohi,2012,35.836666,673552.0,
uttar pradesh,bhadohi,2013,35.836666,707469.0,
uttar pradesh,bhadohi,2014,35.836666,729686.0,
uttar pradesh,bhadohi,2015,35.836666,792049.0,
uttar pradesh,bhadohi,2016,16.808332,888453.0,
uttar pradesh,bhadohi,2017,35.836666,922458.0,
uttar pradesh,bhadohi,2018,3.0,949184.0,
telangana,bhadradri kothagudem,2000,50.92857,161790.06689829516,
telangana,bhadradri kothagudem,2001,34.0,161790.06689829516,
telangana,bhadradri kothagudem,2002,52.5,161790.06689829516,
telangana,bhadradri kothagudem,2003,55.535713,161790.06689829516,
telangana,bhadradri kothagudem,2004,54.328571,161790.06689829516,
telangana,bhadradri kothagudem,2005,41.3125,187774.5444577278,
telangana,bhadradri kothagudem,2006,72.41333,208477.0974396334,
telangana,bhadradri kothagudem,2007,59.614285,229691.84931694492,
telangana,bhadradri kothagudem,2008,73.092857,260994.6924820364,
telangana,bhadradri kothagudem,2009,60.289375,261701.24352747787,
telangana,bhadradri kothagudem,2010,88.0,307973.2512484278,
telangana,bhadradri kothagudem,2011,75.466667,325139.0,
telangana,bhadradri kothagudem,2012,49.357143,334205.0,
telangana,bhadradri kothagudem,2013,81.82222,349593.0,
telangana,bhadradri kothagudem,2014,69.199997,372897.0,
telangana,bhadradri kothagudem,2015,46.307693,416892.0,
telangana,bhadradri kothagudem,2016,51.705883,455731.0,
telangana,bhadradri kothagudem,2017,58.888889,498145.0,
telangana,bhadradri kothagudem,2018,47.354546,544441.0,
odisha,bhadrak,2000,13.087,98181.20095221567,0.19
odisha,bhadrak,2001,35.836666,104158.31573762312,0.19
odisha,bhadrak,2002,16.469,103409.86331502158,0.19
odisha,bhadrak,2003,37.223331,118510.2192096142,0.19
odisha,bhadrak,2004,30.328571,133986.11438993324,0.19
odisha,bhadrak,2005,35.836666,139933.87047902113,0.19
odisha,bhadrak,2006,35.836666,157355.39593546148,0.19
odisha,bhadrak,2007,35.836666,170849.19512100978,0.19
odisha,bhadrak,2008,35.836666,183688.7017215425,0.19
odisha,bhadrak,2009,35.836666,185166.7723202224,0.19
odisha,bhadrak,2010,35.836666,196839.58852819703,0.19
odisha,bhadrak,2011,35.836666,204226.0,0.19
odisha,bhadrak,2012,35.836666,216301.0,0.19
odisha,bhadrak,2013,35.836666,233122.0,0.19
odisha,bhadrak,2014,35.836666,235931.0,0.19
odisha,bhadrak,2015,35.836666,253192.0,0.19
odisha,bhadrak,2016,35.836666,293348.0,0.19
odisha,bhadrak,2017,35.836666,316192.0,0.19
odisha,bhadrak,2018,0.0,338339.0,0.19
bihar,bhagalpur,2000,35.836666,110615.1637047949,0.24
bihar,bhagalpur,2001,35.836666,104271.73783034184,0.24
bihar,bhagalpur,2002,35.836666,117457.4875518244,0.24
bihar,bhagalpur,2003,35.836666,109883.30924089148,0.24
bihar,bhagalpur,2004,35.836666,123786.48249318644,0.24
bihar,bhagalpur,2005,35.836666,120702.7141776237,0.24
bihar,bhagalpur,2006,35.836666,141592.2454273824,0.24
bihar,bhagalpur,2007,35.836666,148922.3697701531,0.24
bihar,bhagalpur,2008,35.836666,171625.46728329768,0.24
bihar,bhagalpur,2009,35.836666,179835.9122150076,0.24
bihar,bhagalpur,2010,35.836666,207295.21074574773,0.24
bihar,bhagalpur,2011,35.836666,228497.0,0.24
bihar,bhagalpur,2012,35.836666,236933.0,0.24
bihar,bhagalpur,2013,22.933332,246915.0,0.24
bihar,bhagalpur,2014,35.836666,255739.0,0.24
bihar,bhagalpur,2015,35.836666,269200.0,0.24
bihar,bhagalpur,2016,17.214001,289265.0,0.24
bihar,bhagalpur,2017,35.836666,312605.0,0.24
bihar,bhagalpur,2018,35.836666,345545.0,0.24
maharashtra,bhandara,2000,43.933334,462182.04589375335,0.24
maharashtra,bhandara,2001,43.333332,478508.99779191246,0.24
maharashtra,bhandara,2002,58.033333,511507.574365965,0.24
maharashtra,bhandara,2003,35.836666,551013.221724762,0.24
maharashtra,bhandara,2004,51.863636,599028.1154943785,0.24
maharashtra,bhandara,2005,63.458332,685815.41856348,0.24
maharashtra,bhandara,2006,60.652172,780279.5182740722,0.24
maharashtra,bhandara,2007,23.549999,871096.2491881064,0.24
maharashtra,bhandara,2008,66.157394,884779.143581586,0.24
maharashtra,bhandara,2009,76.125,970264.8556553776,0.24
maharashtra,bhandara,2010,73.105263,1080814.2888602451,0.24
maharashtra,bhandara,2011,71.261108,1126595.0,0.24
maharashtra,bhandara,2012,26.387501,1189711.0,0.24
maharashtra,bhandara,2013,18.030436,1267551.0,0.24
maharashtra,bhandara,2014,0.0,1345341.0,0.24
maharashtra,bhandara,2015,29.037037,1452513.0,0.24
maharashtra,bhandara,2016,26.055555,1596121.0,0.24
maharashtra,bhandara,2017,36.833332,1661065.0,0.24
maharashtra,bhandara,2018,31.086956,1728578.0,0.24
rajasthan,bharatpur,2000,92.75,174261.4982756208,0.25
rajasthan,bharatpur,2001,100.33462,194105.2216453936,0.25
rajasthan,bharatpur,2002,73.486427,170786.6612538214,0.25
rajasthan,bharatpur,2003,35.836666,225128.6442802708,0.25
rajasthan,bharatpur,2004,54.038887,219623.783673409,0.25
rajasthan,bharatpur,2005,129.29524,234376.38095379013,0.25
rajasthan,bharatpur,2006,83.280525,261962.91892931657,0.25
rajasthan,bharatpur,2007,46.817619,273897.97681369574,0.25
rajasthan,bharatpur,2008,67.833,296931.6051077934,0.25
rajasthan,bharatpur,2009,88.656898,314236.5616057293,0.25
rajasthan,bharatpur,2010,32.314999,361436.6835150852,0.25
rajasthan,bharatpur,2011,54.015999,395331.0,0.25
rajasthan,bharatpur,2012,41.543335,409802.0,0.25
rajasthan,bharatpur,2013,88.438095,434292.0,0.25
rajasthan,bharatpur,2014,66.480003,465408.0,0.25
rajasthan,bharatpur,2015,97.958336,501922.0,0.25
rajasthan,bharatpur,2016,105.7,529650.0,0.25
rajasthan,bharatpur,2017,117.0,557618.0,0.25
rajasthan,bharatpur,2018,78.110718,568102.0,0.25
gujarat,bharuch,2000,78.108002,187486.0647190792,0.25
gujarat,bharuch,2001,35.836666,202722.52060396783,0.25
gujarat,bharuch,2002,15.214286,220397.15650232672,0.25
gujarat,bharuch,2003,35.836666,257104.347060995,0.25
gujarat,bharuch,2004,63.266666,272449.2629108957,0.25
gujarat,bharuch,2005,49.451614,311996.4362722108,0.25
gujarat,bharuch,2006,58.107143,338383.36050177214,0.25
gujarat,bharuch,2007,70.629631,378395.5156254638,0.25
gujarat,bharuch,2008,38.666668,394570.23835956375,0.25
gujarat,bharuch,2009,49.470589,450323.76586738543,0.25
gujarat,bharuch,2010,41.777779,499605.5063968227,0.25
gujarat,bharuch,2011,35.96154,532809.0,0.25
gujarat,bharuch,2012,42.708332,596659.0,0.25
gujarat,bharuch,2013,32.392857,641489.0,0.25
gujarat,bharuch,2014,20.34375,705629.0,0.25
gujarat,bharuch,2015,22.346153,774775.0,0.25
gujarat,bharuch,2016,15.25,843930.0,0.25
gujarat,bharuch,2017,24.793104,946511.0,0.25
gujarat,bharuch,2018,30.105263,1034399.0,0.25
gujarat,bhavnagar,2000,94.318184,187486.0647190792,0.24
gujarat,bhavnagar,2001,35.836666,202722.52060396783,0.24
gujarat,bhavnagar,2002,27.359524,220397.15650232672,0.24
gujarat,bhavnagar,2003,35.836666,257104.347060995,0.24
gujarat,bhavnagar,2004,89.181816,272449.2629108957,0.24
gujarat,bhavnagar,2005,57.1875,311996.4362722108,0.24
gujarat,bhavnagar,2006,84.378784,338383.36050177214,0.24
gujarat,bhavnagar,2007,56.653847,378395.5156254638,0.24
gujarat,bhavnagar,2008,52.259258,394570.23835956375,0.24
gujarat,bhavnagar,2009,89.333336,450323.76586738543,0.24
gujarat,bhavnagar,2010,81.346153,499605.5063968227,0.24
gujarat,bhavnagar,2011,65.120003,532809.0,0.24
gujarat,bhavnagar,2012,101.6,596659.0,0.24
gujarat,bhavnagar,2013,50.444443,641489.0,0.24
gujarat,bhavnagar,2014,71.852943,705629.0,0.24
gujarat,bhavnagar,2015,51.741936,774775.0,0.24
gujarat,bhavnagar,2016,55.26923,843930.0,0.24
gujarat,bhavnagar,2017,62.259258,946511.0,0.24
gujarat,bhavnagar,2018,53.636364,1034399.0,0.24
rajasthan,bhilwara,2000,70.631577,174261.4982756208,0.24
rajasthan,bhilwara,2001,49.257038,194105.2216453936,0.24
rajasthan,bhilwara,2002,113.23529,170786.6612538214,0.24
rajasthan,bhilwara,2003,35.836666,225128.6442802708,0.24
rajasthan,bhilwara,2004,57.52,219623.783673409,0.24
rajasthan,bhilwara,2005,71.62381,234376.38095379013,0.24
rajasthan,bhilwara,2006,118.055,261962.91892931657,0.24
rajasthan,bhilwara,2007,103.59444,273897.97681369574,0.24
rajasthan,bhilwara,2008,51.181252,296931.6051077934,0.24
rajasthan,bhilwara,2009,48.533573,314236.5616057293,0.24
rajasthan,bhilwara,2010,50.601665,361436.6835150852,0.24
rajasthan,bhilwara,2011,75.022583,395331.0,0.24
rajasthan,bhilwara,2012,56.827587,409802.0,0.24
rajasthan,bhilwara,2013,113.34782,434292.0,0.24
rajasthan,bhilwara,2014,71.279999,465408.0,0.24
rajasthan,bhilwara,2015,52.5,501922.0,0.24
rajasthan,bhilwara,2016,43.830769,529650.0,0.24
rajasthan,bhilwara,2017,47.141251,557618.0,0.24
rajasthan,bhilwara,2018,45.584167,568102.0,0.24
madhya pradesh,bhind,2000,27.851852,142623.92245088037,0.19
madhya pradesh,bhind,2001,25.072001,152826.6075400632,0.19
madhya pradesh,bhind,2002,54.652172,144856.76138662823,0.19
madhya pradesh,bhind,2003,35.836666,161106.27345013304,0.19
madhya pradesh,bhind,2004,53.052631,166392.43950471698,0.19
madhya pradesh,bhind,2005,22.968422,174775.328567217,0.19
madhya pradesh,bhind,2006,94.414284,190708.6450176887,0.19
madhya pradesh,bhind,2007,29.421053,199720.8751061321,0.19
madhya pradesh,bhind,2008,17.294737,224971.1026179245,0.19
madhya pradesh,bhind,2009,24.545454,246297.10579599056,0.19
madhya pradesh,bhind,2010,17.380953,259230.23037146227,0.19
madhya pradesh,bhind,2011,34.568748,282371.0,0.19
madhya pradesh,bhind,2012,33.146667,306853.0,0.19
madhya pradesh,bhind,2013,40.549999,322598.0,0.19
madhya pradesh,bhind,2014,36.664707,339247.0,0.19
madhya pradesh,bhind,2015,42.055557,370716.0,0.19
madhya pradesh,bhind,2016,38.0,419465.0,0.19
madhya pradesh,bhind,2017,47.888889,441956.0,0.19
madhya pradesh,bhind,2018,23.470589,482361.0,0.19
haryana,bhiwani,2000,20.540625,108122.61080440917,0.27
haryana,bhiwani,2001,35.836666,116473.59577669726,0.27
haryana,bhiwani,2002,35.836666,123614.0477018113,0.27
haryana,bhiwani,2003,35.836666,135774.40240296876,0.27
haryana,bhiwani,2004,126.00323,147481.865369694,0.27
